ID_,lat_x,long_y,Familia_,Ordem_
4921,-22.5.667,-42.5.667,Cichlidae,Peixe
4922,-20.4.939,"-457,961",Cichlidae,Peixe
4923,-22.7.456,-44.5.045,Cichlidae,Peixe
4924,-22.4.667,-44.45,Cichlidae,Peixe
4925,-21.65,-41.05,Cichlidae,Peixe
4926,-22.7.908,-44.2.392,Cichlidae,Peixe
4927,-22.2.861,-44.2,Cichlidae,Peixe
4928,-22.7.925,-44.1.772,Cichlidae,Peixe
4929,-22.7.925,-44.1.772,Cichlidae,Peixe
4930,-22.8.667,-42.6,Cichlidae,Peixe
4931,-22.9.333,-42.5.167,Cichlidae,Peixe
4932,-22.5.667,-42.5.667,Cichlidae,Peixe
4933,-22.5.667,-42.5.667,Cichlidae,Peixe
4934,-22.8.667,-42.6,Cichlidae,Peixe
4935,-22.8.667,-43.7.667,Cichlidae,Peixe
4936,-22.8.667,-43.7.667,Cichlidae,Peixe
4937,-23.3.411,-44.7.458,Cichlidae,Peixe
4938,-23.0.414,-44.6.928,Cichlidae,Peixe
4939,-22.2.666,-41.8.586,Cichlidae,Peixe
4940,"-22,455",-42.9.592,Cichlidae,Peixe
4941,"-22,455",-42.9.592,Cichlidae,Peixe
4942,-22.78,-44.2.289,Cichlidae,Peixe
4943,-22.78,-44.2.289,Cichlidae,Peixe
4944,-22.7.456,-44.5.045,Hypopomidae,Peixe
4945,"-273,333",-42.95,Hypopomidae,Peixe
4946,-21.7.989,-41.6.042.,Hypopomidae,Peixe
4947,-22.4.511,-42.6.489,Hypopomidae,Peixe
4948,-22.8.125,-42.6.569,Hypopomidae,Peixe
4949,-22.5.886,-42.6.033,Hypopomidae,Peixe
4950,-22.7.025,-43.8.826,Hypopomidae,Peixe
4951,-22.6.826,-43.8.734,Characidae,Peixe
4952,-22.6.043,-42.2.659,Characidae,Peixe
4953,-22.5.471,-43.2.719,Characidae,Peixe
4954,-22.8.083,-43.6.272,Characidae,Peixe
4955,-22.7.025,-43.8.826,Characidae,Peixe
4956,-22.8.083,-43.6.272,Characidae,Peixe
4957,-22.5.286,-44.5.692,Characidae,Peixe
4958,-22.2.21.9,-43.0.726,Characidae,Peixe
4959,-22.6.043,-42.2.659,Characidae,Peixe
4960,-21.7.667,-41.3.333,Characidae,Peixe
4961,"-204,939","-457,961",Characidae,Peixe
4962,-22.7.925,-44.1.772,Characidae,Peixe
4963,-22.4.858,-42.6.594,Characidae,Peixe
4964,-22.5.667,-42.5.667,Characidae,Peixe
4965,-21.8.361,-41.7.394,Characidae,Peixe
4966,-21.8.108,-41.6.322,Characidae,Peixe
4967,-22.1.989,-41.8.397,Characidae,Peixe
4968,-22.8.667,-43.7.667,Characidae,Peixe
4969,-22.9.167,-43.1.167,Characidae,Peixe
4970,-22.7.667,-43.4.333,Characidae,Peixe
4971,-22.5.286,-44.5.692,Characidae,Peixe
4972,-22.5.286,-44.5.692,Characidae,Peixe
4973,-21.8,-41.75,Characidae,Peixe
4974,-22.7.025,-43.8.826,Callichthyidae,Peixe
4975,-22.6.826,-43.8.734,Callichthyidae,Peixe
4976,-22.6.868,-43.8.256,Callichthyidae,Peixe
4977,-22.6.719,-43.7.552,Callichthyidae,Peixe
4978,-22.2.21.9,-43.0.726,Callichthyidae,Peixe
4979,-22.8.083,-43.6.272,Trichomycteridae,Peixe
4980,-21.1.333,-41.6.833,Ariidae,Peixe
4981,-22.3.864,-42.1.219,Crenuchidae,Peixe
4982,-21.65,-41.05,Crenuchidae,Peixe
4983,-21.4.667,-41.6.667,Crenuchidae,Peixe
4984,-21.8,-41.75,Crenuchidae,Peixe
4985,-21.65,-41.05,Crenuchidae,Peixe
4986,-22.5.692,-42.5.528,Crenuchidae,Peixe
4987,-22.5.886,-42.6.033,Crenuchidae,Peixe
4988,-21.5.567,"-455,408",Crenuchidae,Peixe
4989,-21.2.086,-41.9.44.4,Crenuchidae,Peixe
4990,-21.8.361,-41.7.394,Crenuchidae,Peixe
4991,-21.8.108,-41.6.322,Crenuchidae,Peixe
4992,-22.1.989,-41.8.397,Crenuchidae,Peixe
4993,-22.8.833,-43.7.833,Crenuchidae,Peixe
4994,-21.3.828,-41.1.828,Crenuchidae,Peixe
4995,-21.2.367,-41.8.294,Crenuchidae,Peixe
4996,-21.4.408,-41.4.124,Crenuchidae,Peixe
4997,-21.8.361,-41.7.394,Crenuchidae,Peixe
4998,-22.2.666,-41.8.586,Crenuchidae,Peixe
4999,-21.8.361,-41.7.394,Crenuchidae,Peixe
5000,-21.65,-41.05,Crenuchidae,Peixe
5001,-21.65,-41.05,Crenuchidae,Peixe
5002,-21.65,-41.05,Crenuchidae,Peixe
5003,-21.6.333,-41.0.667,Crenuchidae,Peixe
5004,-21.6.333,-41.0.667,Crenuchidae,Peixe
5005,-21.6.333,-41.0.667,Crenuchidae,Peixe
5006,-21.65,-41.05,Cichlidae,Peixe
5007,-22.5.333,-42.9.667,Cichlidae,Peixe
5008,-21.8,-41.75,Cichlidae,Peixe
5009,-21.6.333,-41.0.667,Cichlidae,Peixe
5010,-22.9,-43.7.167,Cichlidae,Peixe
5011,-22.8.667,-43.7.667,Cichlidae,Peixe
5012,-22.75,-43.45,Cichlidae,Peixe
5013,-21.2.367,-41.8.294,Cichlidae,Peixe
5014,-23.0.167,-44.3.167,Cichlidae,Peixe
5015,-23.,-42.8,Cichlidae,Peixe
5016,-22.4.583,-42.6.525,Cichlidae,Peixe
5017,-22.5.692,-42.5.528,Cichlidae,Peixe
5018,-22.2.719,-44.3.907,Cichlidae,Peixe
5019,-21.3.609,-41.7.082,Callichthyidae,Peixe
5020,-22.4.667,-44.45,Callichthyidae,Peixe
5021,-22.5.667,-42.5.667,Callichthyidae,Peixe
5022,-22.2.833,-42.5.333,Callichthyidae,Peixe
5023,-22.4.858,-42.6.594,Callichthyidae,Peixe
5024,-22.5.161,-42.3.222,Callichthyidae,Peixe
5025,-22.3.864,-42.1.219,Callichthyidae,Peixe
5026,-21.3.061,-41.1.453,Callichthyidae,Peixe
5027,-21.3.828,-41.1.828,Callichthyidae,Peixe
5028,-22.1.111,-41.6.408,Callichthyidae,Peixe
5029,-22.1.111,-41.6.408,Callichthyidae,Peixe
5030,-21.65,-41.05,Cichlidae,Peixe
5031,-21.65,-41.05,Cichlidae,Peixe
5032,-21.65,-41.05,Cichlidae,Peixe
5033,-21.65,-41.05,Cichlidae,Peixe
5034,-21.65,-41.05,Cichlidae,Peixe
5035,-22.5.886,-42.6.033,Cichlidae,Peixe
5036,-22.65,-42.3.833,Cichlidae,Peixe
5037,-22.5.728,-43.4.183,Cichlidae,Peixe
5038,-22.4.796,-42.6.573,Cichlidae,Peixe
5039,-22.8.603,-43.8.761,Cichlidae,Peixe
5040,-21.8.625,-41.6.797,Cichlidae,Peixe
5041,-21.8.108,-41.6.322,Cichlidae,Peixe
5042,-21.7.989,-41.6.042.,Cichlidae,Peixe
5043,-22,-41.3.833,Cichlidae,Peixe
5044,-21.65,-41.05,Cichlidae,Peixe
5045,-21.65,-41.05,Cichlidae,Peixe
5046,-23.0.764,-44.6.975,Cichlidae,Peixe
5047,-21.6.333,-41.0.667,Cichlidae,Peixe
5048,-21.6.333,-41.0.667,Cichlidae,Peixe
5049,-22.3.833,-41.7.833,Cichlidae,Peixe
5050,-22.8.667,-43.7.667,Cichlidae,Peixe
5051,-22.9.833,-43.4,Cichlidae,Peixe
5052,-22.9.833,-43.4,Curimatidae,Peixe
5053,-21.6.333,-41.0.667,Curimatidae,Peixe
5054,-21.6.333,-41.0.667,Curimatidae,Peixe
5055,-21.6.333,-41.0.667,Curimatidae,Peixe
5056,-21.6.333,-41.0.667,Curimatidae,Peixe
5057,-21.6.333,-41.0.667,Curimatidae,Peixe
5058,-21.6.333,-41.0.667,Curimatidae,Peixe
5059,-22.8.667,-43.7.667,Curimatidae,Peixe
5060,-23.0.414,-44.6.939,Curimatidae,Peixe
5061,-22.4.356,-42.7.595,Curimatidae,Peixe
5062,-22.7.025,-43.8.826,Curimatidae,Peixe
5063,-22.7.492,-44.1.255,Curimatidae,Peixe
5064,-22.5.323.,-43.8.191,Curimatidae,Peixe
5065,-22.0.378,-43.0.127,Curimatidae,Peixe
5066,-22.2.21.9,-43.0.726,Curimatidae,Peixe
5067,-22.8.083,-43.6.272,Curimatidae,Peixe
5068,-22.3.648,"-44,502",Curimatidae,Peixe
5069,-22.9.833,-43.4,Curimatidae,Peixe
5070,-22.65,-44.45,Curimatidae,Peixe
5071,-22.9.833,-43.4,Curimatidae,Peixe
5072,-22.6.333,-43.9,Curimatidae,Peixe
5073,-21.8.333,-42.5.667,Curimatidae,Peixe
5074,-21.9.167,-42.7,Curimatidae,Peixe
5075,-22.4.858,-42.6.594,Curimatidae,Peixe
5076,-22.2.375,-42.0.944.,Curimatidae,Peixe
5077,-23.0.414,-44.6.939,Curimatidae,Peixe
5078,-23.3.292,-44.6.819,Characidae,Peixe
5079,-23.2.978,-44.7.103,Characidae,Peixe
5080,-23.0.764,-44.6.975,Characidae,Peixe
5081,-21.3.061,-41.1.453,Characidae,Peixe
5082,-21.3.828,-41.1.828,Characidae,Peixe
5083,-22.4.342,-43.2.556,Characidae,Peixe
5084,-22.6.092,-43.5.689,Characidae,Peixe
5085,-21.65,-41.05,Characidae,Peixe
5086,-22,-41.3.833,Characidae,Peixe
5087,-21.4.667,-41.6.667,Characidae,Peixe
5088,-23,-44.3.167,Characidae,Peixe
5089,-23.25,-44.7.167,Characidae,Peixe
5090,"-228,667",-43.7.667,Characidae,Peixe
5091,"-228,667",-43.7.667,Characidae,Peixe
5092,"-228,667",-43.7.667,Characidae,Peixe
5093,"-228,667",-43.7.667,Characidae,Peixe
5094,-22.5.333,-42.9.667,Characidae,Peixe
5095,-21.8,-41.75,Characidae,Peixe
5096,-21.8,-41.75,Characidae,Peixe
5097,-23,-44.3.167,Characidae,Peixe
5098,-23.0.167,-44.3.167,Characidae,Peixe
5099,-21.6.333,-41.0.667,Characidae,Peixe
5100,-22.8.667,-43.7.667,Characidae,Peixe
5101,-21.65,-41.05,Characidae,Peixe
5102,-21.65,-41.05,Characidae,Peixe
5103,-21.6.333,-41.0.667,Characidae,Peixe
5104,-21.65,-41.05,Characidae,Peixe
5105,-21.65,-41.05,Characidae,Peixe
5106,-21.65,-41.05,Characidae,Peixe
5107,-22.5.667,-42.5.667,Characidae,Peixe
5108,-22.8.125,-42.6.569,Characidae,Peixe
5109,-22.5.692,-42.5.528,Characidae,Peixe
5110,-21.5.567,-42.5.408,Characidae,Peixe
5111,-21.9.142,"-455,533",Characidae,Peixe
5112,-20.4.939,"-457,961",Characidae,Peixe
5113,-21.5.567,"-455,408",Characidae,Peixe
5114,-22.7.925,-44.1.772,Characidae,Peixe
5115,"-233,125",-44.7.332,Characidae,Peixe
5116,-22.5.116,-44.5.196,Sternopygidae,Peixe
5117,-22.5.477,-44.5.184,Sternopygidae,Peixe
5118,-22.7.456,-44.5.045,Sternopygidae,Peixe
5119,-22.3.654,-44.5.024,Eleotridae,Peixe
5120,-21.3.296,-41.8.808,Ariidae,Peixe
5121,-21.2.367,-41.8.294,Ariidae,Peixe
5122,-21.4.634,-41.6.817,Ariidae,Peixe
5123,-21.3.609,-41.7.082,Ariidae,Peixe
5124,-21.0.826,-41.9.538,Ariidae,Peixe
5125,-22.2.666,-41.8.586,Ariidae,Peixe
5126,-22.1..989,-41.8.397,Ariidae,Peixe
5127,-21.9.142,"-455,533",Ariidae,Peixe
5128,-21.5.567,"-455,408",Ariidae,Peixe
5129,-21.5.567,"-455,408",Ariidae,Peixe
5130,-21.8,-41.75,Ariidae,Peixe
5131,-22.65,-44.45,Ariidae,Peixe
5132,-21.65,-41.05,Ariidae,Peixe
5133,-21.65,-41.05,Cichlidae,Peixe
5134,-22.3.522.,-42.3.025,Cichlidae,Peixe
5135,-22.4.511,-42.6.489,Cichlidae,Peixe
5136,-22.2.428,"-42,105",Cichlidae,Peixe
5137,"-230,414",-44.6.939,Cichlidae,Peixe
5138,-22.9.469,-44.3.208,Cichlidae,Peixe
5139,"-232,236",-44.7.639,Cichlidae,Peixe
5140,"-231,406",-44.7,Cichlidae,Peixe
5141,-22.4.822.,-43.3.906,Cichlidae,Peixe
5142,-23.25,-44.7.167,Cichlidae,Peixe
5143,-22.9.333,-42.5.167,Cichlidae,Peixe
5144,-22.5.667,-42.65,Cichlidae,Peixe
5145,-22.5.333,-42.65,Cichlidae,Peixe
5146,-22.7.925,-44.1.772,Cichlidae,Peixe
5147,-22.4.667,-43.15,Cichlidae,Peixe
5148,-22.5,-44.5.667,Cichlidae,Peixe
5149,-22.4.667,-44.45,Cichlidae,Peixe
5150,-22.4.667,-44.45,Cichlidae,Peixe
5151,-22.4.667,-44.45,Cichlidae,Peixe
5152,-22.5,-44.5.667,Cichlidae,Peixe
5153,-22.4.667,-43.8.167,Cichlidae,Peixe
5154,-21.1.014,"-462,192",Cichlidae,Peixe
5155,-21.9.142,"-455,533",Cichlidae,Peixe
5156,-21.5.567,-42.5.408,Cichlidae,Peixe
5157,-22.8.419,-44.2.156,Cichlidae,Peixe
5158,-22.7.925,-44.1.772,Cichlidae,Peixe
5159,-22.78,-44.2.289,Cichlidae,Peixe
5160,-22.78,-44.2.289,Cichlidae,Peixe
5161,-22.78,-44.2.289,Cichlidae,Peixe
5162,-22.4.667,-43.15,Cichlidae,Peixe
5163,-22.2.833,-42.5.333,Cichlidae,Peixe
5164,-23.2.139,-44.2.917,Cichlidae,Peixe
5165,-23.0.414,-44.6.928,Cichlidae,Peixe
5166,-23.2.142,-44.7.911,Cichlidae,Peixe
5167,-23.2.142,-44.7.911,Cichlidae,Peixe
5168,-23.2.092,-44.7.939,Cichlidae,Peixe
5169,-23.3.131,-44.7.656,Cichlidae,Peixe
5170,-23.2.139,-44.2.917,Cichlidae,Peixe
5171,-22.4.858,-42.6.594,Cichlidae,Peixe
5172,-22.5.667,-42.5.667,Cichlidae,Peixe
5173,-22.5.667,-42.5.667,Cichlidae,Peixe
5174,-22.5.667,-42.5.667,Cichlidae,Peixe
5175,-22.8.125,-42.6.569,Cichlidae,Peixe
5176,-22.5.692,-42.5.528,Cichlidae,Peixe
5177,-22.5.886,-42.6.033,Cichlidae,Peixe
5178,-21.4.408,-41.4.124,Cichlidae,Peixe
5179,-21.3.609,-41.7.082,Cichlidae,Peixe
5180,-22.4.796,-42.6.573,Cichlidae,Peixe
5181,-21.8.361,-41.7.394,Cichlidae,Peixe
5182,-21.8.625,-41.6.797,Cichlidae,Peixe
5183,-21.8.108,-41.6.322,Cichlidae,Peixe
5184,-21.8.108,-41.6.322,Cichlidae,Peixe
5185,-22.1.989,-41.8.397,Cichlidae,Peixe
5186,-22.8.667,-43.7.667,Cichlidae,Peixe
5187,-22.8.667,-43.7.667,Cichlidae,Peixe
5188,-22.8.667,-43.7.667,Cichlidae,Peixe
5189,-22.55,-43.3,Cichlidae,Peixe
5190,-22.3.864,-42.1.219,Cichlidae,Peixe
5191,-22.5.161,-42.3.222,Cichlidae,Peixe
5192,-22.25,-41.9.667,Cichlidae,Peixe
5193,"-213,296",-41.8.808,Cichlidae,Peixe
5194,-23,-44.3.167,Cichlidae,Peixe
5195,-22.5.333,-42.3.333,Cichlidae,Peixe
5196,-22.5.333,-42.3.333,Cichlidae,Peixe
5197,-22.4.833,-42.65,Cichlidae,Peixe
5198,-22.5.667,-42.5.667,Cichlidae,Peixe
5199,-22.8.125,-42.6.569,Cichlidae,Peixe
5200,-21.74,-41.3.331,Cichlidae,Peixe
5201,-22.6.333,-42.2,Cichlidae,Peixe
5202,-21.74,-41.3.331,Cichlidae,Peixe
5203,-21.65,-41.05,Cichlidae,Peixe
5204,-22,-41.3.833,Cichlidae,Peixe
5205,-21.6.333,-41.0.667,Cichlidae,Peixe
5206,-22.6.333,-43.9,Cichlidae,Peixe
5207,-21.3.061,-41.1.45.3,Cichlidae,Peixe
5208,-22.6.092,-43.5.689,Cichlidae,Peixe
5209,-21.2.367,-41.8.294,Cichlidae,Peixe
5210,-21.0.826,-41.9.538,Cichlidae,Peixe
5211,-21.8.108,-41.6.322,Cichlidae,Peixe
5212,-21.65,-41.05,Cichlidae,Peixe
5213,-21.6.333,-41.0.667,Cichlidae,Peixe
5214,-21.6.333,-41.0.667,Cichlidae,Peixe
5215,-22.5.333,-42.9.667,Cichlidae,Peixe
5216,-22.8.667,-43.7.667,Cichlidae,Peixe
5217,-22.8.667,-43.7.667,Cichlidae,Peixe
5218,-22.1.111,-41.6.408,Cichlidae,Peixe
5219,-21.3.828,-41.1.828,Auchenipteridae,Peixe
5220,-21.4.408,-41.4.124,Auchenipteridae,Peixe
5221,-21.4.634,-41.6.817,Auchenipteridae,Peixe
5222,-21.3.609,-41.7.082,Auchenipteridae,Peixe
5223,-22.2.666,-41.8.586,Gymnotidae,Peixe
5224,-22.2.033,-41.8.486,Gymnotidae,Peixe
5225,-22.8.667,-43.7.667,Gymnotidae,Peixe
5226,-22.8.667,-43.7.667,Gymnotidae,Peixe
5227,-21.65,-41.05,Gymnotidae,Peixe
5228,-21.65,-41.05,Gymnotidae,Peixe
5229,-21.65,-41.05,Gymnotidae,Peixe
5230,-21.65,-41.05,Gymnotidae,Peixe
5231,-22.8.667,-43.7.667,Gymnotidae,Peixe
5232,-22.8.667,-43.7.667,Gymnotidae,Peixe
5233,-21.4.634,-41.6.817,Gymnotidae,Peixe
5234,-22.8.667,-43.7.667,Gymnotidae,Peixe
5235,-22.8.667,-43.7.667,Gymnotidae,Peixe
5236,-21.5.667,-41.3.333,Gymnotidae,Peixe
5237,-21.5.567,-42.5.408,Gymnotidae,Peixe
5238,-21.5.567,-42.5.408,Gymnotidae,Peixe
5239,-21.8,-41.75,Gymnotidae,Peixe
5240,"-225,667",-42.5.667,Loricariidae,Peixe
5241,-22,-41.3.833,Loricariidae,Peixe
5242,-21.65,-41.05,Loricariidae,Peixe
5243,-21.4.667,-41.6.667,Loricariidae,Peixe
5244,-22.65,-44.45,Loricariidae,Peixe
5245,"-212,367",-41.8.294,Loricariidae,Peixe
5246,-21.74,-41.3.331,Loricariidae,Peixe
5247,-21.4.667,-41.6.667,Loricariidae,Peixe
5248,-21.8.333,-42.5.667,Loricariidae,Peixe
5249,-22.49,-43.6.056,Loricariidae,Peixe
5250,-21.8,-41.75,Loricariidae,Peixe
5251,-21.1.014,-46.2.192,Loricariidae,Peixe
5252,-21.3.461,-43.3.472,Loricariidae,Peixe
5253,-21.9.142,-45.5.533,Loricariidae,Peixe
5254,-20.4.939,-45.7.961,Loricariidae,Peixe
5255,-22.8.925,-42.6.497,Loricariidae,Peixe
5256,-22.2.666,-41.8.586,Loricariidae,Peixe
5257,-21.4.667,-41.6.667,Loricariidae,Peixe
5258,-21.8,-41.75,Loricariidae,Peixe
5259,-21.8,-41.75,Loricariidae,Peixe
5260,-21.9.167,-42.5.833,Loricariidae,Peixe
5261,-22.1.167,-43.2,Loricariidae,Peixe
5262,-22.4.667,-44..45.,Loricariidae,Peixe
5263,-22.8.419,-44.2.156,Loricariidae,Peixe
5264,-22.4.667,-43.8.167,Loricariidae,Peixe
5265,-21.9.167,-42.5.833,Loricariidae,Peixe
5266,-21.9.142,-45.5.533,Loricariidae,Peixe
5267,-21.5.567,-45.5.408,Loricariidae,Peixe
5268,-21.5.567,-45.5.408,Loricariidae,Peixe
5269,-22.7.456,-44.5.045.,Loricariidae,Peixe
5270,-21.0.826,-41.9.538,Loricariidae,Peixe
5271,-22.4.667,-44..45.,Loricariidae,Peixe
5272,-21.8,-41.75,Loricariidae,Peixe
5273,-21.6.833,-42.0.833,Loricariidae,Peixe
5274,-22.5.667,-42.5.667,Loricariidae,Peixe
5275,-22.5.667,-42.5.667,Loricariidae,Peixe
5276,"-218,108",-41.6.322,Loricariidae,Peixe
5277,"-217,989",-41.6.042.,Loricariidae,Peixe
5278,-21.1.014,"-462,192",Loricariidae,Peixe
5279,-21.3.461,-43.3.472,Loricariidae,Peixe
5280,-22.1.989,-41.8.397,Loricariidae,Peixe
5281,-22.8.667,-43.7.667,Loricariidae,Peixe
5282,-21.8,-41.75,Loricariidae,Peixe
5283,-21.8.625,-41.6.797,Loricariidae,Peixe
5284,-21.8.108,-41.6.322,Loricariidae,Peixe
5285,-22.5.667,-42.5.667,Loricariidae,Peixe
5286,-22.5.667,-42.5.667,Loricariidae,Peixe
5287,-21.3.296,-41.8.808,Loricariidae,Peixe
5288,-22.9.833,-43.4,Loricariidae,Peixe
5289,-22.5,-42.6.333,Loricariidae,Peixe
5290,-23.2.408,-44.7.631,Loricariidae,Peixe
5291,-23.2.139,-44.2.917,Characidae,Peixe
5292,-23.2.139,-44.2.917,Trichomycteridae,Peixe
5293,-23.2.142,-44.7.911,Trichomycteridae,Peixe
5294,-23.2.261,-44.7.661,Trichomycteridae,Peixe
5295,-22.4.822.,-43.3.906,Trichomycteridae,Peixe
5296,-22.4.808,-43.2.681,Trichomycteridae,Peixe
5297,-22.6.092,-43.5.689,Erythrinidae,Peixe
5298,-22.57,-43.4.686,Erythrinidae,Peixe
5299,-22.5.619,"-43,465",Erythrinidae,Peixe
5300,-22.5.619,"-43,465",Erythrinidae,Peixe
5301,-23.,-44.3.167,Erythrinidae,Peixe
5302,-22.8.667,-42.6,Erythrinidae,Peixe
5303,-22.9.833,-43.4,Erythrinidae,Peixe
5304,-21.65,-41.05,Erythrinidae,Peixe
5305,-22.6.583,-43.4.292,Erythrinidae,Peixe
5306,-22.61,-43.1.906,Erythrinidae,Peixe
5307,-22.61,-43.1.906,Erythrinidae,Peixe
5308,-22.6.333,-43.05,Erythrinidae,Peixe
5309,-21.74,-41.3.331,Erythrinidae,Peixe
5310,-21.65,-41.05,Erythrinidae,Peixe
5311,-21.65,-41.05,Erythrinidae,Peixe
5312,-21.74,-41.3.331,Erythrinidae,Peixe
5313,-21.2.367,-41.8.294,Erythrinidae,Peixe
5314,-21.6.333,-41.0.667,Erythrinidae,Peixe
5315,-21.8,-41.75,Erythrinidae,Peixe
5316,-22.9,-43.7.167,Erythrinidae,Peixe
5317,-21.6.333,-41.0.667,Erythrinidae,Peixe
5318,-21.8,-41.75,Erythrinidae,Peixe
5319,-22.,-41.3.833,Erythrinidae,Peixe
5320,-22.,-41.3.833,Erythrinidae,Peixe
5321,-21.4.667,-41.6.667,Erythrinidae,Peixe
5322,-21.1.333,-41.6.667,Erythrinidae,Peixe
5323,-21.74,-41.3.331,Characidae,Peixe
5324,-22.5.667,-42.5.667,Characidae,Peixe
5325,-22.5.667,-42.5.667,Characidae,Peixe
5326,-22.5.667,-42.5.667,Characidae,Peixe
5327,-22.5.667,-42.5.667,Characidae,Peixe
5328,-22.5.667,-42.5.667,Characidae,Peixe
5329,-22.5.667,-42.5.667,Characidae,Peixe
5330,-22.4.667,-42.6.667,Characidae,Peixe
5331,-22.4.667,-42.6.667,Characidae,Peixe
5332,-22.5.667,-42.5.667,Characidae,Peixe
5333,-22.5.667,-42.5.667,Characidae,Peixe
5334,-22.5.667,-42.5.667,Characidae,Peixe
5335,-22.5.692,-42.5.528,Characidae,Peixe
5336,-21.8,-41.75,Characidae,Peixe
5337,-21.1.857,-42.0.995,Characidae,Peixe
5338,-22.4.511,-42.6.489,Characidae,Peixe
5339,-22.4.858,-42.6.594,Characidae,Peixe
5340,-22.5.161,-42.3.222,Characidae,Peixe
5341,"-22,455",-42.9.592,Characidae,Peixe
5342,-22.4.667,-42.65,Characidae,Peixe
5343,-22.58,-43.3.161,Characidae,Peixe
5344,-22.5.728,-43.4.183,Characidae,Peixe
5345,-22.6.389,-43.5.256,Anostomidae,Peixe
5346,"-22,575",-43.3.639,Anostomidae,Peixe
5347,-22.6.092,-43.5.689,Anostomidae,Peixe
5348,-22.5.692,-42.5.528,Anostomidae,Peixe
5349,-22.8.125,-42.6.569,Anostomidae,Peixe
5350,-22.4.553,-42.9.603,Anostomidae,Peixe
5351,-22.4.553,-42.9.603,Anostomidae,Peixe
5352,-21.7.989,-41.6.042.,Anostomidae,Peixe
5353,-21.8.625,-41.6.797,Anostomidae,Peixe
5354,-21.8.661,-41.6.956,Anostomidae,Peixe
5355,-22.4.796,-42.6.573,Anostomidae,Peixe
5356,-22.8.925,-42.6.497,Anostomidae,Peixe
5357,-22.8.603,-43.8.761,Anostomidae,Peixe
5358,-21.8.625,-41.6.797,Loricariidae,Peixe
5359,-22.5.667,-42.5.667,Loricariidae,Peixe
5360,-22.5.667,-42.5.667,Loricariidae,Peixe
5361,-23.0.167,-44.3.167,Loricariidae,Peixe
5362,-22.8.667,-43.7.667,Loricariidae,Peixe
5363,-22.5,-43.8.333,Loricariidae,Peixe
5364,-22.8.833,-42.7.333,Loricariidae,Peixe
5365,-22.8.667,-42.6,Loricariidae,Peixe
5366,-22.3.522.,-42.3.025,Loricariidae,Peixe
5367,-22.2.428,"-42,105",Loricariidae,Peixe
5368,-22.2.814,-42.1.561,Loricariidae,Peixe
5369,-22.2.292,-42.1.272,Loricariidae,Peixe
5370,-22.2.375,-42.0.944.,Loricariidae,Peixe
5371,-22.4.667,-42.65,Loricariidae,Peixe
5372,-22.4,-42.7.167,Loricariidae,Peixe
5373,-22.3.911,-42.4.844.,Loricariidae,Peixe
5374,-22.3.683,-42.4.583,Loricariidae,Peixe
5375,-22.2.664,-42.5.331,Loricariidae,Peixe
5376,-22.4.822.,-43.3.906,Loricariidae,Peixe
5377,-22.78,-44.2.289,Loricariidae,Peixe
5378,-22.78,-44.2.289,Loricariidae,Peixe
5379,-22.8.419,-44.2.156,Loricariidae,Peixe
5380,-22.78,-44.2.289,Loricariidae,Peixe
5381,-22.78,-44.2.289,Loricariidae,Peixe
5382,-22.78,-44.2.244.,Loricariidae,Peixe
5383,-22.7.925,-44.1.772,Loricariidae,Peixe
5384,-22.2.806,-44.4.691,Loricariidae,Peixe
5385,-22.7.456,-44.5.045.,Loricariidae,Peixe
5386,-22.3.654,-44.5.024,Loricariidae,Peixe
5387,-22.4.667,-43.15,Loricariidae,Peixe
5388,-22.4.667,-44.45.,Loricariidae,Peixe
5389,-22.4.667,-44.45.,Loricariidae,Peixe
5390,-23.2.094,-44.7.942.,Loricariidae,Peixe
5391,-21.5.667,-41.3.333,Loricariidae,Peixe
5392,-22.6.092,-43.5.689,Loricariidae,Peixe
5393,-21.5.567,-45.5.408,Loricariidae,Peixe
5394,-22.8.419,-44.2.156,Heptapteridae,Peixe
5395,-22.7.925,-44.1.772,Heptapteridae,Peixe
5396,-22.3.654,-44.5.024,Heptapteridae,Peixe
5397,-21.3.263,-41.8.743.,Heptapteridae,Peixe
5398,-21.2.367,-41.8.294,Heptapteridae,Peixe
5399,-21.2.086,-41.9.44.4,Trichomycteridae,Peixe
5400,-21.4.408,-41.4.124,Trichomycteridae,Peixe
5401,-21.4.634,-41.6.817,Trichomycteridae,Peixe
5402,-21.3.609,-41.7.082,Anablepidae,Peixe
5403,-21.8.361,-41.7.394,Loricariidae,Peixe
5404,-22.4.667,-44.45.,Loricariidae,Peixe
5405,-22.,-41.3.833,Loricariidae,Peixe
5406,-22.,-41.3.833,Loricariidae,Peixe
5407,-22.,-41.3.833,Loricariidae,Peixe
5408,-21.65,-41.05,Loricariidae,Peixe
5409,-21.6.333,-41.0.667,Loricariidae,Peixe
5410,-21.65,-41.05,Loricariidae,Peixe
5411,-21.65,-41.05,Loricariidae,Peixe
5412,-21.65,-41.05,Loricariidae,Peixe
5413,-21.65,-41.05,Loricariidae,Peixe
5414,-21.8,-41.75,Loricariidae,Peixe
5415,-21.8,-41.75,Loricariidae,Peixe
5416,-21.8,-41.75,Rivulidae,Peixe
5417,-21.8,-41.75,Rivulidae,Peixe
5418,-21.8,-41.75,Anostomidae,Peixe
