OBJECTID_1,ID,Ordem,Familia,Especie,X,Y
2324,2366,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,3948","-42,5736"
1981,2020,Actinopterygii,Characiformes,Hoplias,"-22,8121","-43,6307"
2959,3026,Actinopterygii,Siluriformes,Pimelodus,"-21,7174","-41,924"
880,910,Actinopterygii,Siluriformes,Trichomycterus,"-22,414089","-42,907742"
5360,5480,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,2142","-41,4981"
2494,2540,Actinopterygii,Siluriformes,Hypostomus,"-22,6136","-43,2281"
3355,3430,Actinopterygii,Characiformes,Prochilodus,"-21,6372","-41,7577"
2141,2181,Actinopterygii,Siluriformes,Pimelodella,"-20,9145","-41,8515"
2550,2597,Actinopterygii,Siluriformes,Otothyris,"-22,5406","-42,4317"
5383,5503,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,9694","-43,4314"
4421,4521,Characiformes,Characidae,Astyanax giton,"-22,4383","-42,203"
2462,2505,Actinopterygii,Siluriformes,Hypostomus,"-21,6372","-41,7577"
4702,4802,Characiformes,Characidae,Sem informaçao,"-22,2631","-41,7183"
5083,5195,Characiformes,Characidae,Sem informaçao,"-22,5908","-43,0769"
1637,1672,Actinopterygii,Siluriformes,Hoplosternum,"-21,58","-42,1428"
4524,4624,Characiformes,Characidae,Sem informaçao,"-22,5911","-43,0906"
1880,1919,Actinopterygii,Characiformes,Cyphocharax,"-21,6372","-41,7577"
4621,4721,Characiformes,Characidae,Cheirodon parahybae,"-22,5492","-44,578"
2364,2407,Actinopterygii,Siluriformes,Acentronichthys,"-22,6347","-43,5214"
2918,2985,Actinopterygii,Siluriformes,Pimelodus,"-21,63","-42,0345"
2717,2767,Actinopterygii,Siluriformes,Rineloricaria,"-21,7174","-41,924"
926,959,Actinopterygii,Siluriformes,Trichomycterus,"-22,555833","-42,961389"
4967,5075,Characiformes,Characidae,Astyanax hastatus,"-22,5892","-42,2847"
2261,2302,Actinopterygii,Siluriformes,Pimelodella,"-22,9161","-42,6392"
6611,6784,Siluriformes,Pimelodidae,Steindachneridion parahybae,"-21,21","-41,93"
2744,2794,Actinopterygii,Siluriformes,Neoplecostomus,"-22,4779","-42,6206"
1941,1980,Actinopterygii,Characiformes,Hoplias,"-21,9655","-41,9035"
4948,5055,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,0762","-41,153"
5394,5514,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,7258","-43,6792"
2692,2742,Actinopterygii,Siluriformes,Hypostomus,"-21,6347","-41,7614"
5026,5136,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,3708","-41,7869"
2580,2629,Actinopterygii,Siluriformes,Pareiorhaphis,"-22,4972","-42,9939"
852,882,Actinopterygii,Siluriformes,Trichomycterus,"-22,382819","-42,85764"
930,963,Actinopterygii,Siluriformes,Trichomycterus,"-22,561944","-43,38944"
4561,4661,Characiformes,Characidae,Sem informaçao,"-22,2025","-43,1547"
3968,4062,Characiformes,Anostomidae,Sem informaçao,"-22,2667","-42,75"
1602,1637,Actinopterygii,Siluriformes,Hoplosternum,"-21,5772","-41,5772"
2425,2468,Actinopterygii,Siluriformes,Loricariichthys,"-21,5772","-41,5772"
2870,2935,Actinopterygii,Siluriformes,Ancistrus,"-22,6122","-43,4181"
4836,4940,Characiformes,Characidae,Oligosarcus hepsetus,"-22,6089","-43,5689"
4774,4874,Characiformes,Characidae,Mimagoniates microlepis,"-22,4489","-42,7717"
1976,2015,Actinopterygii,Characiformes,Hoplias,"-22,8381","-43,5081"
5042,5153,Characiformes,Characidae,Sem informaçao,"-22,6364","-43,6173"
6637,6812,Siluriformes,Pimelodidae,Steindachneridion parahybae,"-21,21","-41,93"
5253,5368,Cichliformes,Cichlidae,Sem informação,"-21,4408","-41,4124"
1963,2002,Actinopterygii,Characiformes,Hoplias,"-22,6136","-43,2281"
4316,4414,Characiformes,Characidae,Astyanax parahybae,"-22,5892","-42,2847"
5185,5299,Cichliformes,Cichlidae,Crenicichla lacustris,"-22,3364","-41,7858"
4639,4739,Characiformes,Characidae,Sem informaçao,"-22,9072","-43,7453"
5345,5465,Cichliformes,Cichlidae,Crenicichla lacustris,"-22,1989","-41,8397"
2860,2925,Actinopterygii,Siluriformes,Kronichthys,"-22,5792","-43,4342"
4619,4719,Characiformes,Characidae,Astyanax hastatus,"-22,9694","-43,4314"
933,966,Actinopterygii,Siluriformes,Trichomycterus,"-22,583056","-43,4694"
1311,1346,Actinopterygii,Characiformes,Leporinus,"-21,6372","-41,7577"
2969,3036,Actinopterygii,Siluriformes,Pimelodus,"-21,6344","-42,0339"
5181,5295,Cichliformes,Cichlidae,Cichla kelberi,"-22,4806","-42,2042"
1306,1341,Actinopterygii,Characiformes,Leporinus,"-21,6372","-41,7577"
2200,2240,Actinopterygii,Siluriformes,Rhamdia,"-22,5869","-43,4072"
2528,2574,Actinopterygii,Siluriformes,Hisonotus,"-22,2765","-41,8749"
2671,2721,Actinopterygii,Siluriformes,Harttia,"-22,3033","-42,87"
1848,1884,Actinopterygii,Characiformes,Characidium,"-22,4583","-42,0372"
2626,2675,Actinopterygii,Siluriformes,Rineloricaria,"-22,4153","-42,903"
1307,1342,Actinopterygii,Characiformes,Leporinus,"-21,6372","-41,7577"
4004,4099,Characiformes,Anostomidae,Sem informaçao,"-21,1333","-41,6667"
3927,4017,Characiformes,Anostomidae,Sem informaçao,"-22,275","-42,7583"
2332,2374,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,3966","-42,584"
944,977,Actinopterygii,Siluriformes,Trichomycterus,"-22,953889","-43,291111"
2533,2580,Actinopterygii,Siluriformes,Rineloricaria,"-22,426","-42,1742"
1778,1814,Actinopterygii,Characiformes,Characidium,"-21,9655","-41,9045"
1339,1374,Actinopterygii,Characiformes,Leporinus,"-21,6347","-41,7614"
6632,6806,Siluriformes,Pimelodidae,Steindachneridion parahybae,"-21,21","-41,93"
6757,6940,Gymnotiformes,Sternopygidae,Eigenmannia virescens,"-22,0494","-41,5869"
1534,1569,Actinopterygii,Siluriformes,Trachelyopterus,"-21,5772","-41,5772"
5199,5313,Cichliformes,Cichlidae,Geophagus brasiliensis,"-23,0167","-43,4167"
4446,4546,Characiformes,Characidae,Astyanax parahybae,"-22,4164","-42,753"
5171,5284,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,7131","-42,9519"
2209,2249,Actinopterygii,Siluriformes,Pimelodella,"-22,5572","-43,2772"
6444,6610,Gymnotiformes,Sternopygidae,Eigenmannia virescens,"-21,7394","-41,2073"
2510,2556,Actinopterygii,Siluriformes,Rineloricaria,"-22,2259","-42,0047"
1669,1704,Actinopterygii,Siluriformes,Hoplosternum,"-21,6347","-41,7614"
5329,5447,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,1872","-41,6611"
1666,1701,Actinopterygii,Siluriformes,Scleromystax,"-22,3033","-42,87"
1688,1723,Actinopterygii,Siluriformes,Corydoras,"-22,6006","-43,0917"
4579,4679,Characiformes,Characidae,Mimagoniates microlepis,"-22,8603","-43,8761"
2378,2421,Actinopterygii,Siluriformes,Pimelodella,"-22,5591","-42,3334"
2614,2663,Actinopterygii,Siluriformes,Hypostomus,"-21,6347","-41,7614"
5021,5131,Characiformes,Characidae,Sem informaçao,"-22,5319","-43,8192"
5267,5382,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,2814","-41,6561"
2890,2957,Actinopterygii,Siluriformes,Hypostomus,"-21,8411","-42,5767"
3391,3466,Actinopterygii,Characiformes,Prochilodus,"-21,6347","-41,7614"
4248,4346,Siluriformes,Auchenipteridae,Trachelyopterus striatulus,"-22,8408","-43,6089"
5091,5203,Characiformes,Characidae,Astyanax taeniatus,"-22,8883","-42,6625"
4487,4587,Characiformes,Characidae,Sem informaçao,"-22,5867","-43,1842"
5166,5279,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,9997","-43,4231"
2638,2687,Actinopterygii,Siluriformes,Hisonotus,"-22,233","-42,0356"
2714,2764,Actinopterygii,Siluriformes,Hypostomus,"-21,7174","-41,924"
5386,5506,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,1989","-41,8397"
1833,1869,Actinopterygii,Characiformes,Characidium,"-22,2382","-42,0593"
2907,2974,Actinopterygii,Siluriformes,Pimelodus,"-21,5772","-41,5772"
2819,2869,Actinopterygii,Siluriformes,Neoplecostomus,"-22,454","-44,6071"
4908,5014,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,6211","-43,2419"
4786,4886,Characiformes,Characidae,Astyanax janeiroensis,"-22,5031","-42,894"
4790,4891,Characiformes,Characidae,Astyanax intermedius,"-22,2719","-43,907"
1854,1890,Actinopterygii,Characiformes,Characidium,"-22,4036","-42,589"
4742,4842,Characiformes,Characidae,Hyphessobrycon reticulatus,"-22,2814","-41,6561"
5014,5123,Characiformes,Characidae,Astyanax bimaculatus,"-22,4185","-41,828"
2463,2506,Actinopterygii,Siluriformes,Loricariichthys,"-21,6372","-41,7577"
4052,4147,Characiformes,Anostomidae,Sem informaçao,"-21,6333","-41,0667"
2979,3046,Actinopterygii,Siluriformes,Pimelodus,"-22,5099","-44,6208"
929,962,Actinopterygii,Siluriformes,Trichomycterus,"-22,568889","-43,38194"
2229,2269,Actinopterygii,Siluriformes,Pimelodella,"-22,3972","-42,095"
5240,5355,Cichliformes,Cichlidae,Oreochromis niloticus,"-22,3678","-41,7775"
4662,4762,Characiformes,Characidae,Oligosarcus acutirostris,"-22,0494","-41,5869"
4070,4165,Characiformes,Anostomidae,Leporinus copelandii,"-21,6333","-41,85"
4541,4641,Characiformes,Characidae,Astyanax hastatus,"-22,8922","-42,65"
1580,1615,Actinopterygii,Siluriformes,Trachelyopterus,"-21,7485","-42,3424"
5753,5885,Characiformes,Erythrinidae,Sem informação,"-22,2211","-41,6847"
2654,2703,Actinopterygii,Siluriformes,Hisonotus,"-22,237","-42,0201"
4770,4870,Characiformes,Characidae,Sem informaçao,"-21,6358","-41,0222"
2367,2410,Actinopterygii,Siluriformes,Acentronichthys,"-22,5825","-43,4375"
4882,4987,Characiformes,Characidae,Sem informaçao,"-22,2156","-41,8378"
6641,6816,Cyprinodontiformes,Rivulidae,Atlantirivulus jurubatibensis,"-22,1811","-41,3947"
4862,4967,Characiformes,Characidae,Hyphessobrycon luetkenii,"-22,287","-41,715"
2933,3000,Actinopterygii,Siluriformes,Pimelodus,"-21,58","-42,1428"
4266,4364,Siluriformes,Auchenipteridae,Trachelyopterus striatulus,"-22,3708","-41,7869"
2311,2353,Actinopterygii,Siluriformes,Pimelodella,"-21,3192","-41,3272"
2683,2733,Actinopterygii,Siluriformes,Hypostomus,"-21,6344","-42,0339"
5131,5244,Characiformes,Characidae,Sem informaçao,"-22,5911","-43,0906"
2843,2908,Actinopterygii,Siluriformes,Loricariichthys,"-21,6344","-42,0339"
1986,2025,Actinopterygii,Characiformes,Hoplias,"-22,2357","-42,9042"
2376,2419,Actinopterygii,Siluriformes,Rhamdia,"-22,6522","-43,4017"
5222,5337,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,5667","-42,5667"
4737,4837,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,2125","-41,4881"
5471,5592,Cichliformes,Cichlidae,Sem informação,"-22,4119","-41,8451"
1345,1380,Actinopterygii,Characiformes,Leporinus,"-21,7174","-41,924"
5049,5160,Characiformes,Characidae,Sem informaçao,"-22,6364","-43,6173"
6160,6310,Characiformes,Erythrinidae,Hoplias malabaricus,"-22,2847","-41,7261"
5607,5732,Cichliformes,Cichlidae,Crenicichla lacustris,"-22,5886","-42,6033"
5505,5627,Cichliformes,Cichlidae,Sem informação,"-22,4127","-41,832"
2368,2411,Actinopterygii,Siluriformes,Acentronichthys,"-22,5897","-43,4333"
860,890,Actinopterygii,Siluriformes,Homodiaetus,"-21,9071","-41,71285"
4486,4586,Characiformes,Characidae,Mimagoniates microlepis,"-22,5667","-42,5667"
3917,4007,Characiformes,Anostomidae,Leporinus copelandii,"-22,9417","-43,2083"
5497,5619,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,417","-41,8198"
4861,4966,Characiformes,Characidae,Astyanax hastatus,"-22,6667","-43,8333"
4030,4125,Characiformes,Anostomidae,Hypomasticus mormyrops,"-22,2383","-43,4217"
2411,2454,Actinopterygii,Siluriformes,Neoplecostomus,"-21,23","-42,0933"
2289,2331,Actinopterygii,Siluriformes,Rhamdia,"-21,6344","-42,0339"
4815,4918,Characiformes,Characidae,Mimagoniates microlepis,"-22,6089","-43,5689"
2144,2184,Actinopterygii,Siluriformes,Pimelodella,"-20,9145","-41,8515"
4022,4117,Characiformes,Anostomidae,Leporinus copelandii,"-21,8","-41,75"
1535,1570,Actinopterygii,Siluriformes,Trachelyopterus,"-21,5772","-41,5772"
2756,2806,Actinopterygii,Siluriformes,Neoplecostomus,"-22,3948","-42,5736"
2321,2363,Actinopterygii,Siluriformes,Acentronichthys,"-22,4583","-42,0372"
2002,2041,Actinopterygii,Characiformes,Hoplias,"-21,1917","-41,5558"
2645,2694,Actinopterygii,Siluriformes,Rineloricaria,"-22,237","-42,0201"
5641,5767,Cichliformes,Cichlidae,Crenicichla lacustris,"-21,8108","-41,6322"
6621,6795,Siluriformes,Pimelodidae,Steindachneridion parahybae,"-21,21","-41,93"
4465,4565,Characiformes,Characidae,Astyanax giton,"-21,2367","-41,8294"
1552,1587,Actinopterygii,Siluriformes,Trachelyopterus,"-21,63","-42,0345"
5473,5594,Cichliformes,Cichlidae,Sem informação,"-22,3708","-41,7869"
2651,2700,Actinopterygii,Siluriformes,Parotocinclus,"-22,233","-42,0356"
1828,1864,Actinopterygii,Characiformes,Characidium,"-22,9161","-42,6392"
5746,5878,Characiformes,Erythrinidae,Hoplerythrinus unitaeniatus,"-22,2356","-41,5497"
4376,4476,Characiformes,Characidae,Sem informaçao,"-22,8665","-43,0031"
5317,5433,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,2356","-41,5497"
2665,2715,Actinopterygii,Siluriformes,Hisonotus,"-22,5178","-42,8986"
1569,1604,Actinopterygii,Siluriformes,Trachelyopterus,"-21,6347","-41,7614"
1922,1961,Actinopterygii,Characiformes,Cyphocharax,"-21,7174","-41,924"
2145,2185,Actinopterygii,Siluriformes,Rhamdia,"-20,9145","-41,8515"
5439,5559,Cichliformes,Cichlidae,Sem informação,"-22,9194","-43,2425"
4420,4520,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,0256","-41,0903"
4998,5107,Characiformes,Characidae,Hyphessobrycon luetkenii,"-22,3708","-41,7869"
4880,4985,Characiformes,Characidae,Oligosarcus hepsetus,"-22,3708","-41,7869"
5319,5435,Cichliformes,Cichlidae,Australoheros macaensis,"-22,2994","-41,6895"
4711,4811,Characiformes,Characidae,Astyanax hastatus,"-22,9167","-43,4167"
4511,4611,Characiformes,Characidae,Sem informaçao,"-22,5742","-43,1961"
3423,3498,Actinopterygii,Siluriformes,Microglanis,"-22,5591","-42,3334"
1837,1873,Actinopterygii,Characiformes,Characidium,"-22,233","-42,0356"
4879,4984,Characiformes,Characidae,Hyphessobrycon luetkenii,"-22,3708","-41,7869"
2230,2270,Actinopterygii,Siluriformes,Imparfinis,"-22,5406","-42,4317"
1321,1356,Actinopterygii,Characiformes,Leporinus,"-22,426","-42,1742"
1832,1868,Actinopterygii,Characiformes,Characidium,"-22,4079","-42,8714"
4355,4455,Characiformes,Characidae,Sem informaçao,"-22,6364","-43,6173"
4051,4146,Characiformes,Anostomidae,Megaleporinus conirostris,"-21,6358","-41,0222"
5123,5236,Characiformes,Characidae,Hyphessobrycon luetkenii,"-22,3708","-41,7869"
1805,1841,Actinopterygii,Characiformes,Characidium,"-22,3972","-42,095"
1879,1918,Actinopterygii,Characiformes,Cyphocharax,"-21,6372","-41,7577"
5255,5370,Cichliformes,Cichlidae,Geophagus brasiliensis,"-21,3609","-41,7082"
4506,4606,Characiformes,Characidae,Sem informaçao,"-22,8847","-42,6472"
4572,4672,Characiformes,Characidae,Sem informaçao,"-21,3194","-41,3272"
934,967,Actinopterygii,Siluriformes,Trichomycterus,"-22,5825","-43,4375"
6791,6979,Siluriformes,Pseudopimelodidae,Microglanis parahybae,"-22,8333","-43,8833"
4574,4674,Characiformes,Characidae,Astyanax hastatus,"-22,0353","-41,2636"
2426,2469,Actinopterygii,Siluriformes,Hypostomus,"-21,5772","-41,5772"
4342,4440,Characiformes,Characidae,Astyanax hastatus,"-22,9939","-43,4953"
4693,4793,Characiformes,Characidae,Sem informaçao,"-22,8408","-43,6089"
4339,4437,Characiformes,Characidae,Sem informaçao,"-22,1189","-43,0486"
5464,5584,Cichliformes,Cichlidae,Cichla kelberi,"-22,5753","-42,0486"
1691,1726,Actinopterygii,Siluriformes,Scleromystax,"-22,575","-43,3636"
1781,1817,Actinopterygii,Characiformes,Characidium,"-21,2376","-42,1226"
1589,1624,Actinopterygii,Siluriformes,Glanidium,"-22,5591","-42,3334"
3952,4043,Characiformes,Anostomidae,Leporinus copelandii,"-22,6833","-43,7667"
2976,3043,Actinopterygii,Siluriformes,Pimelodus,"-22,6711","-43,7531"
901,931,Actinopterygii,Siluriformes,Trichomycterus,"-22,441889","-42,627011"
4730,4830,Characiformes,Characidae,Sem informaçao,"-22,5725","-43,1967"
1947,1986,Actinopterygii,Characiformes,Hoplias,"-22,3014","-41,6931"
4971,5079,Characiformes,Characidae,Astyanax bimaculatus,"-22,4127","-41,832"
2326,2368,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,5829","-42,5752"
2185,2225,Actinopterygii,Siluriformes,Pimelodella,"-21,63","-42,0345"
2000,2039,Actinopterygii,Characiformes,Hoplias,"-21,7174","-41,924"
2620,2669,Actinopterygii,Siluriformes,Schizolecis,"-22,3828","-42,8576"
5400,5520,Cichliformes,Cichlidae,Sem informação,"-22,1867","-41,4003"
5466,5586,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,4123","-41,8419"
2875,2940,Actinopterygii,Siluriformes,Parotocinclus,"-22,6122","-43,4181"
3993,4088,Characiformes,Anostomidae,Leporinus copelandii,"-21,25","-41,75"
2252,2293,Actinopterygii,Siluriformes,Pimelodella,"-21,58","-42,1428"
5369,5489,Cichliformes,Cichlidae,Geophagus brasiliensis,"-21,1917","-41,5558"
1931,1970,Actinopterygii,Characiformes,Hoplias,"-21,7079","-41,0403"
1926,1965,Actinopterygii,Characiformes,Cyphocharax,"-20,9994","-41,72"
4885,4990,Characiformes,Characidae,Sem informaçao,"-22,6472","-43,4516"
2333,2375,Actinopterygii,Siluriformes,Rhamdioglanis,"-22,3956","-42,5845"
4024,4119,Characiformes,Anostomidae,Sem informaçao,"-22,1176","-43,2017"
6660,6836,Siluriformes,Pimelodidae,Steindachneridion parahybae,"-22,23","-43,42"
1588,1623,Actinopterygii,Siluriformes,Trachelyopterus,"-22,5591","-42,3334"
5487,5609,Cichliformes,Cichlidae,Australoheros muriae,"-21,6431","-41,7578"
1343,1378,Actinopterygii,Characiformes,Leporinus,"-21,7174","-41,924"
2818,2868,Actinopterygii,Siluriformes,Pareiorhina,"-22,4522","-44,6098"
2292,2334,Actinopterygii,Siluriformes,Pimelodella,"-21,6347","-41,7614"
1891,1930,Actinopterygii,Characiformes,Cyphocharax,"-21,6981","-42,2389"
2724,2774,Actinopterygii,Siluriformes,Hypostomus,"-21,7174","-41,924"
5028,5138,Characiformes,Characidae,Hyphessobrycon bifasciatus,"-22,5892","-42,2847"
1356,1391,Actinopterygii,Characiformes,Leporinus,"-22,5591","-42,3334"
4687,4787,Characiformes,Characidae,Sem informaçao,"-22,4656","-43,8283"
1834,1870,Actinopterygii,Characiformes,Characidium,"-22,233","-42,0356"
4221,4319,Siluriformes,Auchenipteridae,Glanidium albescens,"-22,0428","-43,2083"
5172,5285,Cichliformes,Cichlidae,Australoheros facetus,"-22,444","-42,778"
945,978,Actinopterygii,Siluriformes,Trichomycterus,"-22,486667","-43,28944"
2389,2432,Actinopterygii,Siluriformes,Rhamdia,"-22,712","-43,8821"
3924,4014,Characiformes,Anostomidae,Megaleporinus conirostris,"-22,5103","-43,561"
1958,1997,Actinopterygii,Characiformes,Hoplias,"-21,6372","-41,7577"
1612,1647,Actinopterygii,Siluriformes,Hoplosternum,"-21,63","-42,0345"
2499,2545,Actinopterygii,Siluriformes,Parotocinclus,"-22,6042","-43,2211"
5448,5568,Cichliformes,Cichlidae,Cichla kelberi,"-22,5664","-42,1358"
4670,4770,Characiformes,Characidae,Hyphessobrycon reticulatus,"-23,0167","-43,5167"
2398,2441,Actinopterygii,Siluriformes,Rineloricaria,"-22,4465","-42,7521"
4950,5057,Characiformes,Characidae,Oligosarcus hepsetus,"-22,2156","-41,8378"
4804,4905,Characiformes,Characidae,Astyanax hastatus,"-23,0167","-43,5"
4938,5045,Characiformes,Characidae,Bryconamericus ornaticeps,"-22,5622","-43,2561"
1643,1678,Actinopterygii,Siluriformes,Scleromystax,"-22,4141","-42,9077"
5341,5461,Cichliformes,Cichlidae,Australoheros muriae,"-22,0592","-41,0833"
5202,5316,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,5583","-42,1186"
1310,1345,Actinopterygii,Characiformes,Leporinus,"-21,6372","-41,7577"
2741,2791,Actinopterygii,Siluriformes,Hypostomus,"-21,58","-42,1428"
4922,5028,Characiformes,Characidae,Oligosarcus hepsetus,"-22,8333","-43,8833"
4059,4154,Characiformes,Anostomidae,Sem informaçao,"-21,6333","-41,0667"
2003,2042,Actinopterygii,Characiformes,Hoplias,"-21,1917","-41,5558"
2483,2526,Actinopterygii,Siluriformes,Loricariichthys,"-21,6981","-42,2389"
5313,5429,Cichliformes,Cichlidae,Coptodon rendalli,"-22,2356","-41,5497"
2853,2918,Actinopterygii,Siluriformes,Ancistrus,"-22,5858","-43,4383"
2471,2514,Actinopterygii,Siluriformes,Loricariichthys,"-21,63","-42,0345"
4928,5034,Characiformes,Characidae,Sem informaçao,"-22,5572","-43,2772"
5518,5641,Cichliformes,Cichlidae,Geophagus brasiliensis,"-22,2844","-41,7258"
2660,2710,Actinopterygii,Siluriformes,Ancistrus,"-22,4189","-42,6217"
2530,2577,Actinopterygii,Siluriformes,Hisonotus,"-22,426","-42,1742"
2164,2204,Actinopterygii,Siluriformes,Pimelodella,"-21,6372","-41,7577"
3404,3479,Actinopterygii,Characiformes,Prochilodus,"-21,58","-42,1428"
3990,4085,Characiformes,Anostomidae,Leporinus copelandii,"-22,4689","-44,467"
4474,4574,Characiformes,Characidae,Probolodus heterostomus,"-22,4383","-42,203"
